year,rcp,had,had_025,had_975,cw,cw_1sigma,giss,trf,volc,solar,anthro,ghg,co2ch4n2o,co2,fgassum,mhalosum,aerosols,other,soi,amo,had_full,cw_full,giss_full,volc_mean,soi_mean,amo_mean
2039,rcp85,,,,,,,3.799453,,0.043176875,3.7562761,4.3183563,3.946717,2.9969033,0.10896392,0.26267542,-0.31432895,-0.2477512952,,,,,,0.0178146542751773,-0.0956111111111111,-0.00443073593073593
2040,rcp85,,,,,,,3.860599,,0.032265625,3.8283334,4.3799343,4.0099498,3.0464317,0.11140857,0.25857597,-0.30882397,-0.2427768961,,,,,,0.0178146542751773,-0.0956111111111111,-0.00443073593073593
2041,rcp85,,,,,,,3.925815,,0.025655,3.90016,4.4418768,4.0738781,3.0964671,0.11384846,0.25415028,-0.30359968,-0.2381171789,,,,,,0.0178146542751773,-0.0956111111111111,-0.00443073593073593
2042,rcp85,,,,,,,4.044936,,0.07252875,3.9724072,4.5042967,4.1385937,3.1471165,0.11626106,0.24944189,-0.29851572,-0.2333737165,,,,,,0.0178146542751773,-0.0956111111111111,-0.00443073593073593
2043,rcp85,,,,,,,4.1916415,,0.14625187,4.0453896,4.5671991,4.2040514,3.1983817,0.11862318,0.2445245,-0.29343177,-0.228377657,,,,,,0.0178146542751773,-0.0956111111111111,-0.00443073593073593
2044,rcp85,,,,,,,4.300067,,0.18119062,4.1188763,4.6305958,4.2701943,3.2502464,0.1209399,0.2394616,-0.28834782,-0.22337165624,,,,,,0.0178146542751773,-0.0956111111111111,-0.00443073593073593
2045,rcp85,,,,,,,4.3836583,,0.19056187,4.1930964,4.6947183,4.3371853,3.3028683,0.12321919,0.23431385,-0.28326386,-0.21835799739,,,,,,0.0178146542751773,-0.0956111111111111,-0.00443073593073593
2046,rcp85,,,,,,,4.4423382,,0.17415125,4.268187,4.7597068,4.4051084,3.3563298,0.12546776,0.22913068,-0.27817991,-0.21333995039,,,,,,0.0178146542751773,-0.0956111111111111,-0.00443073593073593
2047,rcp85,,,,,,,4.4743849,,0.13018687,4.344198,4.8256189,4.4739751,3.4106416,0.12769144,0.22395236,-0.27309596,-0.20832496437,,,,,,0.0178146542751773,-0.0956111111111111,-0.00443073593073593
2048,rcp85,,,,,,,4.5072045,,0.086078125,4.4211264,4.8924638,4.5437559,3.4657699,0.12989568,0.2188122,-0.268012,-0.203325342828,,,,,,0.0178146542751773,-0.0956111111111111,-0.00443073593073593
2049,rcp85,,,,,,,4.5581383,,0.059268125,4.4988701,4.9601492,4.614331,3.5216066,0.13208386,0.21373437,-0.26292805,-0.1983510363841,,,,,,0.0178146542751773,-0.0956111111111111,-0.00443073593073593
2050,rcp85,,,,,,,4.6193392,,0.043176875,4.5761623,5.0285404,4.685547,3.5780214,0.13425768,0.2087357,-0.2586799,-0.193698236,,,,,,0.0178146542751773,-0.0956111111111111,-0.00443073593073593
2051,rcp85,,,,,,,4.6840569,,0.032265625,4.6517913,5.0975626,4.7573141,3.6349415,0.13641891,0.20382964,-0.25610335,-0.189667973,,,,,,0.0178146542751773,-0.0956111111111111,-0.00443073593073593
2052,rcp85,,,,,,,4.7525952,,0.025655,4.7269402,5.1670022,4.8294049,3.6923356,0.13857148,0.1990259,-0.2543626,-0.185699431,,,,,,0.0178146542751773,-0.0956111111111111,-0.00443073593073593
2053,rcp85,,,,,,,4.8750415,,0.07252875,4.8025127,5.2366651,4.9016168,3.7501795,0.14071717,0.19433114,-0.25262185,-0.181530499,,,,,,0.0178146542751773,-0.0956111111111111,-0.00443073593073593
2054,rcp85,,,,,,,5.0243165,,0.14625187,4.8780647,5.3064211,4.9738245,3.80836,0.14285077,0.18974582,-0.25088109,-0.177475327,,,,,,0.0178146542751773,-0.0956111111111111,-0.00443073593073593
2055,rcp85,,,,,,,5.1347867,,0.18119062,4.953596,5.3762687,5.0460292,3.8668774,0.14496883,0.18527067,-0.24914034,-0.173532266,,,,,,0.0178146542751773,-0.0956111111111111,-0.00443073593073593
2056,rcp85,,,,,,,5.2199133,,0.19056187,5.0293514,5.4464338,5.1184494,3.9259045,0.14707277,0.1809116,-0.24739959,-0.169682734,,,,,,0.0178146542751773,-0.0956111111111111,-0.00443073593073593
2057,rcp85,,,,,,,5.2796233,,0.17415125,5.1054721,5.5170419,5.1912057,3.9855223,0.14916393,0.17667236,-0.24565884,-0.165911002,,,,,,0.0178146542751773,-0.0956111111111111,-0.00443073593073593
2058,rcp85,,,,,,,5.3122143,,0.13018687,5.1820274,5.5881487,5.26435,4.0457482,0.15124362,0.17255512,-0.24391809,-0.16220321,,,,,,0.0178146542751773,-0.0956111111111111,-0.00443073593073593
2059,rcp85,,,,,,,5.3451301,,0.086078125,5.259052,5.6597748,5.3378998,4.1065645,0.15331366,0.16856135,-0.24217734,-0.158545489,,,,,,0.0178146542751773,-0.0956111111111111,-0.00443073593073593
2060,rcp85,,,,,,,5.3954697,,0.059268125,5.3362016,5.7318382,5.4117745,4.1678751,0.15537419,0.16468952,-0.24055369,-0.155082945,,,,,,0.0178146542751773,-0.0956111111111111,-0.00443073593073593
2061,rcp85,,,,,,,5.4562615,,0.043176875,5.4130846,5.8042172,5.4858571,4.2295627,0.15742414,0.16093591,-0.23916425,-0.151968318,,,,,,0.0178146542751773,-0.0956111111111111,-0.00443073593073593
2062,rcp85,,,,,,,5.5218563,,0.032265625,5.4895907,5.8764763,5.5597165,4.2913522,0.15946284,0.15729695,-0.23789191,-0.148993719,,,,,,0.0178146542751773,-0.0956111111111111,-0.00443073593073593
2063,rcp85,,,,,,,5.5912417,,0.025655,5.5655867,5.9482628,5.633004,4.3530331,0.1614896,0.15376922,-0.23661957,-0.14605645,,,,,,0.0178146542751773,-0.0956111111111111,-0.00443073593073593
2064,rcp85,,,,,,,5.7135517,,0.07252875,5.641023,6.019627,5.7057746,4.4146265,0.16350337,0.1503491,-0.23534723,-0.143256811,,,,,,0.0178146542751773,-0.0956111111111111,-0.00443073593073593
2065,rcp85,,,,,,,5.8620638,,0.14625187,5.7158119,6.0904822,5.7779533,4.4760619,0.16549966,0.14702925,-0.2340749,-0.140595392,,,,,,0.0178146542751773,-0.0956111111111111,-0.00443073593073593
2066,rcp85,,,,,,,5.9711564,,0.18119062,5.7899657,6.1608369,5.8495575,4.5373493,0.1674755,0.14380385,-0.23280256,-0.138068593,,,,,,0.0178146542751773,-0.0956111111111111,-0.00443073593073593
2067,rcp85,,,,,,,6.0542617,,0.19056187,5.8636999,6.2308854,5.92078,4.5986256,0.16943324,0.14067211,-0.23153022,-0.135655284,,,,,,0.0178146542751773,-0.0956111111111111,-0.00443073593073593
2068,rcp85,,,,,,,6.1113656,,0.17415125,5.9372143,6.3008094,5.9918017,4.6600234,0.17137497,0.13763268,-0.23025788,-0.133337135,,,,,,0.0178146542751773,-0.0956111111111111,-0.00443073593073593
2069,rcp85,,,,,,,6.1408444,,0.13018687,6.0106575,6.370741,6.0627545,4.7216313,0.17330259,0.13468392,-0.22898554,-0.131097936,,,,,,0.0178146542751773,-0.0956111111111111,-0.00443073593073593
2070,rcp85,,,,,,,6.1699737,,0.086078125,6.0838956,6.4407067,6.133664,4.783432,0.17521839,0.13182431,-0.22778423,-0.12902683,,,,,,0.0178146542751773,-0.0956111111111111,-0.00443073593073593
2071,rcp85,,,,,,,6.2159602,,0.059268125,6.1566921,6.5106386,6.2044652,4.8453387,0.17712274,0.12905068,-0.22672498,-0.127221582,,,,,,0.0178146542751773,-0.0956111111111111,-0.00443073593073593
2072,rcp85,,,,,,,6.2722571,,0.043176875,6.2290803,6.5803019,6.2749331,4.9070872,0.17901006,0.12635875,-0.22573676,-0.125484876,,,,,,0.0178146542751773,-0.0956111111111111,-0.00443073593073593
2073,rcp85,,,,,,,6.3333402,,0.032265625,6.3010746,6.6495214,6.3449009,4.9684716,0.18087578,0.12374464,-0.22474854,-0.123698221,,,,,,0.0178146542751773,-0.0956111111111111,-0.00443073593073593
2074,rcp85,,,,,,,6.3982666,,0.025655,6.3726116,6.7183105,6.4143848,5.0295014,0.18272073,0.121205,-0.22376032,-0.121938656,,,,,,0.0178146542751773,-0.0956111111111111,-0.00443073593073593
2075,rcp85,,,,,,,6.5162396,,0.07252875,6.4437108,6.7866866,6.4834043,5.0901899,0.18454565,0.11873664,-0.2227721,-0.120203701,,,,,,0.0178146542751773,-0.0956111111111111,-0.00443073593073593
2076,rcp85,,,,,,,6.6605041,,0.14625187,6.5142522,6.8545406,6.5518597,5.1504687,0.18634711,0.11633378,-0.22178387,-0.118504466,,,,,,0.0178146542751773,-0.0956111111111111,-0.00443073593073593
2077,rcp85,,,,,,,6.765501,,0.18119062,6.5843103,6.9219528,6.6198379,5.2104416,0.18812308,0.11399182,-0.22079565,-0.11684676,,,,,,0.0178146542751773,-0.0956111111111111,-0.00443073593073593
2078,rcp85,,,,,,,6.8444758,,0.19056187,6.653914,6.9889389,6.6873515,5.2700855,0.1898772,0.1117102,-0.21980743,-0.115217505,,,,,,0.0178146542751773,-0.0956111111111111,-0.00443073593073593
2079,rcp85,,,,,,,6.8973861,,0.17415125,6.7232348,7.0556594,6.7545585,5.3295268,0.19161272,0.10948809,-0.21881921,-0.11360533,,,,,,0.0178146542751773,-0.0956111111111111,-0.00443073593073593
2080,rcp85,,,,,,,6.9236359,,0.13018687,6.793449,7.1223755,6.8217185,5.3889983,0.19333251,0.1073245,-0.21723471,-0.111691819,,,,,,0.0178146542751773,-0.0956111111111111,-0.00443073593073593
2081,rcp85,,,,,,,6.9514898,,0.086078125,6.8654117,7.1890236,6.8887655,5.4484066,0.19503955,0.10521854,-0.21445764,-0.109154277,,,,,,0.0178146542751773,-0.0956111111111111,-0.00443073593073593
2082,rcp85,,,,,,,6.9972997,,0.059268125,6.9380316,7.2555251,6.9556282,5.5076312,0.19672888,0.10316806,-0.21108429,-0.106409239,,,,,,0.0178146542751773,-0.0956111111111111,-0.00443073593073593
2083,rcp85,,,,,,,7.0534714,,0.043176875,7.0102945,7.3217591,7.0221943,5.5665288,0.19839467,0.10117009,-0.20771095,-0.103753642,,,,,,0.0178146542751773,-0.0956111111111111,-0.00443073593073593
2084,rcp85,,,,,,,7.1145183,,0.032265625,7.0822527,7.387651,7.088391,5.6250383,0.20003796,0.099222075,-0.2043376,-0.101060754,,,,,,0.0178146542751773,-0.0956111111111111,-0.00443073593073593
2085,rcp85,,,,,,,7.1795658,,0.025655,7.1539108,7.4532075,7.1542256,5.6831731,0.20166007,0.097321874,-0.20096425,-0.098332516,,,,,,0.0178146542751773,-0.0956111111111111,-0.00443073593073593
2086,rcp85,,,,,,,7.2978231,,0.07252875,7.2252943,7.5184558,7.2197261,5.7409665,0.20326219,0.095467502,-0.19759091,-0.095570588,,,,,,0.0178146542751773,-0.0956111111111111,-0.00443073593073593
2087,rcp85,,,,,,,7.4423909,,0.14625187,7.2961391,7.5831467,7.2846508,5.7982197,0.20484094,0.093654933,-0.19421756,-0.0927900710000001,,,,,,0.0178146542751773,-0.0956111111111111,-0.00443073593073593
2088,rcp85,,,,,,,7.5477039,,0.18119062,7.3665133,7.6473581,7.3490827,5.8550437,0.20639431,0.091881056,-0.19084422,-0.090000613,,,,,,0.0178146542751773,-0.0956111111111111,-0.00443073593073593
